transaction_id,date,month,quarter,year,type,sub_type,product,plan,customer_id,sales_rep,region,department,amount,currency,payment_terms,payment_status,churn_risk,discount_pct,contract_length_months,notes
REV-008674,2024-03-01,2024-03,Q1 2024,2024,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00621,REP-032,APAC,Sales,39807.12,USD,Upfront Annual,Paid,Low,6.6,24,TraxAnalytics Enterprise — Subscription
REV-008675,2023-03-04,2023-03,Q1 2023,2023,Revenue,Training,TraxAnalytics,Enterprise,CUST-00129,REP-024,Europe,Sales,69398.87,USD,Upfront Annual,Paid,Low,5.9,1,TraxAnalytics Enterprise — Training
REV-008676,2025-06-14,2025-06,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00404,REP-014,Europe,Sales,1752.93,USD,Monthly,Paid,Medium,1.3,1,TraxAnalytics Starter — Subscription
REV-008677,2023-10-09,2023-10,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00562,REP-017,North America,Sales,24276.88,USD,Upfront Annual,Overdue,Low,6.7,6,TraxAnalytics Enterprise — Subscription
REV-008678,2020-03-22,2020-03,Q1 2020,2020,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00412,REP-013,LATAM,Sales,2774.15,USD,Net 30,Pending,Low,11.9,12,TraxCore (ERP) Starter — Professional Services
REV-008679,2023-12-07,2023-12,Q4 2023,2023,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00085,REP-030,Middle East,Sales,9856.2,USD,Net 60,Overdue,Low,3.2,36,TraxCore (ERP) Professional — Professional Services
REV-008680,2025-01-28,2025-01,Q1 2025,2025,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00356,REP-023,APAC,Sales,1861.94,USD,Monthly,Paid,Low,8.8,1,TraxCore (ERP) Starter — Professional Services
REV-008681,2025-06-27,2025-06,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00033,REP-038,North America,Sales,60284.52,USD,Net 30,Paid,Low,5.0,1,TraxAnalytics Enterprise — Subscription
REV-008682,2024-04-13,2024-04,Q2 2024,2024,Revenue,Training,TraxCore (ERP),Enterprise,CUST-00950,REP-029,Middle East,Sales,42310.05,USD,Net 60,Paid,Low,9.7,36,TraxCore (ERP) Enterprise — Training
REV-008683,2022-08-28,2022-08,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00441,REP-006,North America,Sales,2293.04,USD,Monthly,Paid,Medium,8.8,24,TraxAnalytics Starter — Subscription
REV-008684,2025-04-30,2025-04,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00908,REP-031,North America,Sales,2931.29,USD,Monthly,Paid,Medium,0.9,24,TraxAnalytics Starter — Subscription
REV-008685,2025-12-24,2025-12,Q4 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00562,REP-032,APAC,Sales,32461.98,USD,Monthly,Paid,Medium,1.0,6,TraxAnalytics Enterprise — Subscription
REV-008686,2025-07-19,2025-07,Q3 2025,2025,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00484,REP-020,Middle East,Sales,2321.2,USD,Upfront Annual,Paid,Low,1.8,24,TraxAnalytics Starter — Professional Services
REV-008687,2022-06-26,2022-06,Q2 2022,2022,Revenue,Subscription,TraxCRM,Enterprise,CUST-00219,REP-032,Middle East,Sales,38763.7,USD,Net 60,Pending,Low,9.6,6,TraxCRM Enterprise — Subscription
REV-008688,2023-07-13,2023-07,Q3 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00390,REP-037,Europe,Sales,2992.17,USD,Monthly,Paid,Low,18.5,12,TraxCRM Starter — Subscription
REV-008689,2020-07-22,2020-07,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00907,REP-030,North America,Sales,1172.1,USD,Net 30,Paid,High,10.0,1,TraxAnalytics Starter — Subscription
REV-008690,2020-09-10,2020-09,Q3 2020,2020,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00921,REP-014,North America,Sales,2123.1,USD,Monthly,Paid,Medium,9.4,1,TraxCore (ERP) Starter — Subscription
REV-008691,2020-05-12,2020-05,Q2 2020,2020,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00882,REP-033,Middle East,Sales,5741.17,USD,Net 30,Paid,Low,1.3,1,TraxCore (ERP) Professional — Subscription
REV-008692,2020-07-21,2020-07,Q3 2020,2020,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00160,REP-027,North America,Sales,9050.99,USD,Net 30,Paid,Low,14.1,36,TraxCore (ERP) Professional — Subscription
REV-008693,2024-02-12,2024-02,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00462,REP-049,LATAM,Sales,6634.65,USD,Monthly,Overdue,Low,6.7,6,TraxCore (ERP) Professional — Subscription
REV-008694,2023-01-14,2023-01,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00639,REP-035,Europe,Sales,7126.2,USD,Net 60,Paid,Low,8.4,36,TraxAnalytics Professional — Subscription
REV-008695,2022-06-15,2022-06,Q2 2022,2022,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00772,REP-026,Europe,Sales,4093.65,USD,Upfront Annual,Paid,Medium,0.4,12,TraxCore (ERP) Professional — Subscription
REV-008696,2020-02-09,2020-02,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00184,REP-023,LATAM,Sales,23454.39,USD,Monthly,Paid,Low,19.4,12,TraxAnalytics Enterprise — Subscription
REV-008697,2023-09-19,2023-09,Q3 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00805,REP-038,Middle East,Sales,1707.36,USD,Net 30,Paid,Medium,13.1,12,TraxCRM Starter — Subscription
REV-008698,2024-11-15,2024-11,Q4 2024,2024,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00223,REP-029,Middle East,Sales,61694.67,USD,Net 60,Paid,Low,14.1,24,TraxCore (ERP) Enterprise — Subscription
REV-008699,2021-01-16,2021-01,Q1 2021,2021,Revenue,Subscription,TraxCRM,Enterprise,CUST-00911,REP-015,Europe,Sales,70463.88,USD,Monthly,Paid,Low,9.2,24,TraxCRM Enterprise — Subscription
REV-008700,2024-03-25,2024-03,Q1 2024,2024,Revenue,One-time License,TraxAnalytics,Starter,CUST-00834,REP-025,Europe,Sales,1195.52,USD,Net 30,Paid,Low,16.5,1,TraxAnalytics Starter — One-time License
REV-008701,2023-12-22,2023-12,Q4 2023,2023,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00770,REP-003,Europe,Sales,7432.84,USD,Net 60,Pending,Medium,1.2,6,TraxAnalytics Professional — Professional Services
REV-008702,2022-05-01,2022-05,Q2 2022,2022,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00828,REP-045,APAC,Sales,1237.08,USD,Net 30,Paid,Medium,19.3,36,TraxCore (ERP) Starter — Subscription
REV-008703,2021-08-12,2021-08,Q3 2021,2021,Revenue,Training,TraxAnalytics,Professional,CUST-00880,REP-010,Europe,Sales,4443.6,USD,Net 30,Overdue,Medium,19.4,36,TraxAnalytics Professional — Training
REV-008704,2023-01-06,2023-01,Q1 2023,2023,Revenue,One-time License,TraxCore (ERP),Enterprise,CUST-00837,REP-024,Europe,Sales,14139.18,USD,Upfront Annual,Pending,Medium,8.7,36,TraxCore (ERP) Enterprise — One-time License
REV-008705,2021-05-26,2021-05,Q2 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00263,REP-009,APAC,Sales,6577.48,USD,Net 60,Paid,Low,11.8,6,TraxAnalytics Professional — Subscription
REV-008706,2020-03-26,2020-03,Q1 2020,2020,Revenue,Renewal,TraxCRM,Starter,CUST-00896,REP-001,Middle East,Sales,2391.63,USD,Monthly,Paid,Low,6.3,36,TraxCRM Starter — Renewal
REV-008707,2020-03-19,2020-03,Q1 2020,2020,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00453,REP-011,Europe,Sales,10720.02,USD,Net 60,Paid,Medium,20.0,24,TraxCore (ERP) Professional — Professional Services
REV-008708,2022-08-16,2022-08,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00403,REP-034,Europe,Sales,16511.11,USD,Net 60,Overdue,High,1.5,24,TraxAnalytics Enterprise — Subscription
REV-008709,2020-01-21,2020-01,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00591,REP-043,Europe,Sales,16506.91,USD,Monthly,Pending,Low,3.9,24,TraxAnalytics Enterprise — Subscription
REV-008710,2020-09-02,2020-09,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00958,REP-004,North America,Sales,1966.36,USD,Upfront Annual,Paid,Low,3.7,6,TraxAnalytics Starter — Subscription
REV-008711,2021-01-20,2021-01,Q1 2021,2021,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00973,REP-036,North America,Sales,9045.87,USD,Net 60,Paid,Low,1.8,12,TraxAnalytics Professional — Professional Services
REV-008712,2025-10-23,2025-10,Q4 2025,2025,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00234,REP-031,Middle East,Sales,3901.58,USD,Upfront Annual,Paid,High,9.2,12,TraxCore (ERP) Professional — Professional Services
REV-008713,2022-01-06,2022-01,Q1 2022,2022,Revenue,Subscription,TraxCRM,Enterprise,CUST-00461,REP-041,Middle East,Sales,78615.71,USD,Net 60,Pending,Medium,18.4,12,TraxCRM Enterprise — Subscription
REV-008714,2022-06-25,2022-06,Q2 2022,2022,Revenue,One-time License,TraxCore (ERP),Starter,CUST-00720,REP-035,North America,Sales,1489.04,USD,Net 60,Paid,Low,1.0,6,TraxCore (ERP) Starter — One-time License
REV-008715,2022-08-12,2022-08,Q3 2022,2022,Revenue,Professional Services,TraxCRM,Professional,CUST-00338,REP-014,LATAM,Sales,11142.68,USD,Upfront Annual,Paid,Low,6.9,6,TraxCRM Professional — Professional Services
REV-008716,2020-06-02,2020-06,Q2 2020,2020,Revenue,Professional Services,TraxCRM,Starter,CUST-00519,REP-001,APAC,Sales,1798.3,USD,Net 60,Pending,Low,11.6,1,TraxCRM Starter — Professional Services
REV-008717,2023-07-24,2023-07,Q3 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00324,REP-038,APAC,Sales,64003.77,USD,Net 30,Paid,Medium,17.7,24,TraxAnalytics Enterprise — Subscription
REV-008718,2021-09-20,2021-09,Q3 2021,2021,Revenue,Subscription,TraxAnalytics,Starter,CUST-00299,REP-011,North America,Sales,842.1,USD,Net 30,Paid,Low,18.9,1,TraxAnalytics Starter — Subscription
REV-008719,2023-11-02,2023-11,Q4 2023,2023,Revenue,Professional Services,TraxCRM,Starter,CUST-00930,REP-017,North America,Sales,1252.67,USD,Upfront Annual,Paid,High,4.0,36,TraxCRM Starter — Professional Services
REV-008720,2021-08-25,2021-08,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00818,REP-009,LATAM,Sales,44941.77,USD,Net 30,Paid,Low,8.5,12,TraxCore (ERP) Enterprise — Subscription
REV-008721,2021-08-16,2021-08,Q3 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00220,REP-048,North America,Sales,841.25,USD,Upfront Annual,Overdue,Low,13.6,6,TraxCRM Starter — Subscription
REV-008722,2022-03-02,2022-03,Q1 2022,2022,Revenue,Renewal,TraxCore (ERP),Starter,CUST-00379,REP-017,APAC,Sales,2679.19,USD,Net 30,Paid,High,1.6,12,TraxCore (ERP) Starter — Renewal
REV-008723,2023-04-24,2023-04,Q2 2023,2023,Revenue,Subscription,TraxCRM,Professional,CUST-00454,REP-010,LATAM,Sales,4017.45,USD,Net 60,Paid,Low,11.0,6,TraxCRM Professional — Subscription
REV-008724,2023-12-22,2023-12,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00115,REP-004,North America,Sales,7101.49,USD,Net 30,Paid,Low,2.8,24,TraxAnalytics Professional — Subscription
REV-008725,2023-07-12,2023-07,Q3 2023,2023,Revenue,Subscription,TraxAnalytics,Professional,CUST-00182,REP-046,North America,Sales,7987.51,USD,Monthly,Pending,Low,5.0,36,TraxAnalytics Professional — Subscription
REV-008726,2024-01-15,2024-01,Q1 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00914,REP-045,Middle East,Sales,1292.26,USD,Monthly,Paid,Low,8.1,1,TraxAnalytics Starter — Subscription
REV-008727,2025-05-17,2025-05,Q2 2025,2025,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00846,REP-025,LATAM,Sales,24469.55,USD,Net 60,Paid,Low,11.5,24,TraxCRM Enterprise — Professional Services
REV-008728,2021-04-08,2021-04,Q2 2021,2021,Revenue,Professional Services,TraxCRM,Starter,CUST-00198,REP-002,Middle East,Sales,2423.48,USD,Monthly,Paid,Low,12.5,36,TraxCRM Starter — Professional Services
REV-008729,2024-08-30,2024-08,Q3 2024,2024,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00623,REP-006,LATAM,Sales,1070.02,USD,Monthly,Paid,Low,5.0,12,TraxAnalytics Starter — Professional Services
REV-008730,2023-05-30,2023-05,Q2 2023,2023,Revenue,Professional Services,TraxCRM,Starter,CUST-00832,REP-013,Middle East,Sales,947.97,USD,Net 60,Paid,Medium,15.6,12,TraxCRM Starter — Professional Services
REV-008731,2021-07-29,2021-07,Q3 2021,2021,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00961,REP-034,North America,Sales,1021.67,USD,Upfront Annual,Pending,Medium,10.5,6,TraxAnalytics Starter — Professional Services
REV-008732,2024-10-09,2024-10,Q4 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00124,REP-015,Europe,Sales,1812.41,USD,Upfront Annual,Paid,Low,1.2,6,TraxCore (ERP) Starter — Subscription
REV-008733,2020-01-11,2020-01,Q1 2020,2020,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00976,REP-031,APAC,Sales,43178.77,USD,Net 60,Paid,Low,10.0,24,TraxCRM Enterprise — Professional Services
REV-008734,2020-01-31,2020-01,Q1 2020,2020,Revenue,One-time License,TraxCRM,Starter,CUST-00089,REP-024,North America,Sales,1250.61,USD,Net 60,Overdue,Low,17.2,6,TraxCRM Starter — One-time License
REV-008735,2022-03-04,2022-03,Q1 2022,2022,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00286,REP-008,Middle East,Sales,5712.67,USD,Upfront Annual,Overdue,Low,9.8,36,TraxAnalytics Professional — Professional Services
REV-008736,2020-08-21,2020-08,Q3 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00353,REP-041,Middle East,Sales,2035.02,USD,Upfront Annual,Paid,Low,17.0,24,TraxCRM Starter — Subscription
REV-008737,2024-01-25,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00104,REP-011,Europe,Sales,2026.43,USD,Monthly,Paid,High,19.2,24,TraxCore (ERP) Starter — Subscription
REV-008738,2021-01-25,2021-01,Q1 2021,2021,Revenue,Subscription,TraxCRM,Professional,CUST-00656,REP-039,Europe,Sales,3546.18,USD,Monthly,Paid,Low,1.0,36,TraxCRM Professional — Subscription
REV-008739,2021-06-02,2021-06,Q2 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00392,REP-034,Middle East,Sales,8389.74,USD,Net 30,Paid,Low,9.4,24,TraxCore (ERP) Professional — Subscription
REV-008740,2023-12-20,2023-12,Q4 2023,2023,Revenue,Professional Services,TraxCRM,Professional,CUST-00907,REP-025,North America,Sales,10038.94,USD,Net 60,Paid,Low,19.9,6,TraxCRM Professional — Professional Services
REV-008741,2020-11-21,2020-11,Q4 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00271,REP-025,North America,Sales,10453.97,USD,Net 60,Paid,Low,17.6,6,TraxCRM Professional — Subscription
REV-008742,2021-11-02,2021-11,Q4 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00727,REP-043,North America,Sales,5351.04,USD,Net 30,Paid,Low,14.8,12,TraxCore (ERP) Professional — Subscription
REV-008743,2024-07-06,2024-07,Q3 2024,2024,Revenue,One-time License,TraxCRM,Professional,CUST-00025,REP-033,APAC,Sales,3981.8,USD,Upfront Annual,Paid,Low,7.7,1,TraxCRM Professional — One-time License
REV-008744,2024-04-01,2024-04,Q2 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00199,REP-009,LATAM,Sales,2923.75,USD,Net 60,Paid,Low,5.8,1,TraxCRM Starter — Subscription
REV-008745,2022-07-19,2022-07,Q3 2022,2022,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00063,REP-050,APAC,Sales,9584.14,USD,Upfront Annual,Pending,Low,16.6,36,TraxCore (ERP) Professional — Subscription
REV-008746,2022-10-30,2022-10,Q4 2022,2022,Revenue,Professional Services,TraxCRM,Professional,CUST-00846,REP-021,Europe,Sales,3832.95,USD,Net 30,Paid,Low,17.0,36,TraxCRM Professional — Professional Services
REV-008747,2020-12-02,2020-12,Q4 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00873,REP-046,APAC,Sales,29273.58,USD,Upfront Annual,Paid,Low,17.4,1,TraxAnalytics Enterprise — Subscription
REV-008748,2020-04-17,2020-04,Q2 2020,2020,Revenue,Renewal,TraxCRM,Starter,CUST-00282,REP-037,APAC,Sales,2976.02,USD,Net 30,Paid,Low,12.9,36,TraxCRM Starter — Renewal
REV-008749,2023-06-16,2023-06,Q2 2023,2023,Revenue,One-time License,TraxCore (ERP),Starter,CUST-00305,REP-018,North America,Sales,2308.2,USD,Upfront Annual,Paid,Low,3.0,24,TraxCore (ERP) Starter — One-time License
REV-008750,2021-06-14,2021-06,Q2 2021,2021,Revenue,Professional Services,TraxCRM,Professional,CUST-00246,REP-002,North America,Sales,3148.23,USD,Net 60,Paid,Low,3.5,36,TraxCRM Professional — Professional Services
REV-008751,2023-04-03,2023-04,Q2 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00332,REP-015,Europe,Sales,2492.7,USD,Net 60,Paid,Low,14.3,1,TraxCRM Starter — Subscription
REV-008752,2022-01-21,2022-01,Q1 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00617,REP-048,Middle East,Sales,11975.21,USD,Net 60,Paid,Low,13.8,1,TraxCRM Professional — Subscription
REV-008753,2024-09-30,2024-09,Q3 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00850,REP-038,APAC,Sales,2603.21,USD,Monthly,Paid,Low,12.2,1,TraxCore (ERP) Starter — Subscription
REV-008754,2020-05-31,2020-05,Q2 2020,2020,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00946,REP-036,LATAM,Sales,2549.62,USD,Net 60,Paid,Low,16.4,6,TraxCore (ERP) Starter — Professional Services
REV-008755,2025-05-07,2025-05,Q2 2025,2025,Revenue,Renewal,TraxAnalytics,Professional,CUST-00562,REP-008,North America,Sales,5163.13,USD,Upfront Annual,Paid,High,9.0,12,TraxAnalytics Professional — Renewal
REV-008756,2024-07-03,2024-07,Q3 2024,2024,Revenue,One-time License,TraxCRM,Professional,CUST-00035,REP-034,Middle East,Sales,4648.04,USD,Net 60,Paid,Low,9.8,1,TraxCRM Professional — One-time License
REV-008757,2021-10-28,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCRM,Professional,CUST-00809,REP-015,APAC,Sales,7486.77,USD,Net 30,Paid,Medium,12.0,6,TraxCRM Professional — Subscription
REV-008758,2022-03-19,2022-03,Q1 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00228,REP-014,APAC,Sales,4672.86,USD,Net 30,Paid,Low,11.8,1,TraxAnalytics Professional — Subscription
REV-008759,2024-12-04,2024-12,Q4 2024,2024,Revenue,Renewal,TraxCRM,Professional,CUST-00805,REP-001,LATAM,Sales,6317.43,USD,Monthly,Paid,Low,3.1,6,TraxCRM Professional — Renewal
REV-008760,2021-08-26,2021-08,Q3 2021,2021,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00962,REP-009,North America,Sales,923.33,USD,Monthly,Paid,Low,15.0,1,TraxAnalytics Starter — Professional Services
REV-008761,2021-05-25,2021-05,Q2 2021,2021,Revenue,Professional Services,TraxCRM,Starter,CUST-00966,REP-021,Europe,Sales,1888.77,USD,Net 60,Paid,High,7.4,1,TraxCRM Starter — Professional Services
REV-008762,2023-05-17,2023-05,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00360,REP-034,North America,Sales,2560.32,USD,Monthly,Pending,Low,2.6,36,TraxCore (ERP) Starter — Subscription
REV-008763,2023-01-24,2023-01,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00088,REP-010,Europe,Sales,2186.93,USD,Upfront Annual,Paid,Low,1.8,6,TraxAnalytics Starter — Subscription
REV-008764,2020-03-31,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00232,REP-007,Europe,Sales,6470.02,USD,Net 30,Paid,High,6.6,1,TraxCore (ERP) Professional — Subscription
REV-008765,2024-09-06,2024-09,Q3 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00157,REP-021,APAC,Sales,2180.63,USD,Net 30,Paid,Low,3.4,6,TraxAnalytics Starter — Subscription
REV-008766,2021-02-10,2021-02,Q1 2021,2021,Revenue,Professional Services,TraxCRM,Professional,CUST-00968,REP-009,North America,Sales,6493.22,USD,Upfront Annual,Paid,Low,2.4,36,TraxCRM Professional — Professional Services
REV-008767,2023-04-28,2023-04,Q2 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00419,REP-013,LATAM,Sales,21760.34,USD,Net 30,Paid,Low,16.4,24,TraxAnalytics Enterprise — Subscription
REV-008768,2025-05-05,2025-05,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00941,REP-021,Europe,Sales,56859.57,USD,Net 60,Paid,Low,16.7,1,TraxAnalytics Enterprise — Subscription
REV-008769,2023-03-18,2023-03,Q1 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00836,REP-032,APAC,Sales,2503.66,USD,Net 30,Paid,Low,7.6,6,TraxCRM Starter — Subscription
REV-008770,2023-05-19,2023-05,Q2 2023,2023,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00977,REP-039,APAC,Sales,76951.22,USD,Net 60,Paid,Low,8.7,24,TraxCRM Enterprise — Professional Services
REV-008771,2024-02-09,2024-02,Q1 2024,2024,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00179,REP-043,North America,Sales,5852.68,USD,Monthly,Pending,Low,18.2,1,TraxCore (ERP) Professional — Professional Services
REV-008772,2024-06-17,2024-06,Q2 2024,2024,Revenue,Subscription,TraxCRM,Professional,CUST-00916,REP-027,Middle East,Sales,11799.36,USD,Upfront Annual,Paid,Medium,10.4,36,TraxCRM Professional — Subscription
REV-008773,2022-01-29,2022-01,Q1 2022,2022,Revenue,Training,TraxCRM,Professional,CUST-00124,REP-037,North America,Sales,9165.63,USD,Net 30,Paid,Medium,11.4,1,TraxCRM Professional — Training
REV-008774,2021-04-09,2021-04,Q2 2021,2021,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00844,REP-016,North America,Sales,10416.96,USD,Monthly,Paid,Low,0.5,24,TraxCore (ERP) Professional — Renewal
